ReservationSystem.class
updateDataPanel(int)	1					P
	2					P
	3					P
addToList(int)	1					P
	2					P
	3					P
valueChanged(javax.swing.event.ListSelectionEvent)	1					P
	2					P
	3					P
HotelAvailabilityCalendarListener.class
Method	#	Test Description	Sample Input Data	Expected Output	Actual Output	P/F
handleCheckAvailability(int, int)	1					P
	2					P
	3					P
handleSelected(int, int)	1					P
	2					P
	3					P
handleClicked(int, int)	1					P
	2					P
	3					P
handleReleased(int, int)	1					P
	2					P
	3					P
handleReleasedOutsideComponent()	1					P
	2					P
	3					P
handleDragged(int, int)	1					P
	2					P
	3					P
handleMoved(int, int)	1					P
	2					P
	3					P
setRowAndCol(java.awt.event.MouseEvent)	1					P
	2					P
	3					P
